** CONVERTED FROM M:\glab\tmp\demo_2010-07-30-15h06m47.edf using edfapi 3.0 Win32 Dec 19 2008 on Fri Jul 30 15:06:47 2010
** DATE: Fri Jul 30 14:28:14 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v3.10 Jan  4 2007
** CAMERA: EyeLink CL Board=0.3 Sensor=BID
** SERIAL NUMBER: CL1-6CA02
** CAMERA_CONFIG: 6CA02140.scd
**

MSG	12641994 DISPLAY_COORDS 0 0 799 599
MSG	12642044 RECCFG CR 1000 2 1 R
MSG	12642044 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	12642044 THRESHOLDS R 68 211
MSG	12642044 ELCL_PROC CENTROID (3)
MSG	12642044 ELCL_PCR_PARAM 5 3.0
START	12642045 	RIGHT	SAMPLES	EVENTS
12650332	  505.4	  311.0	 3348.0	...
12650333	  505.5	  311.0	 3350.0	...
12650334	  505.5	  311.1	 3351.0	...
12650335	  505.7	  310.7	 3345.0	...
12650336	  505.8	  310.6	 3340.0	...
12650337	  506.0	  310.5	 3329.0	...
12650338	  506.2	  310.5	 3324.0	...
12650339	  506.8	  310.4	 3326.0	...
12650340	  506.9	  310.6	 3327.0	...
12650341	  506.9	  310.7	 3324.0	...
12650342	  507.2	  310.8	 3321.0	...
12650343	  507.6	  310.9	 3322.0	...
12650344	  507.6	  311.4	 3321.0	...
12650345	  507.6	  312.0	 3323.0	...
12650346	  507.6	  311.6	 3322.0	...
12650347	  507.6	  312.0	 3322.0	...
12650348	  508.0	  311.8	 3324.0	...
12650349	  508.5	  311.5	 3323.0	...
12650350	  508.6	  311.4	 3321.0	...
12650351	  508.8	  311.2	 3319.0	...
12650352	  509.8	  311.4	 3317.0	...
12650353	  510.0	  311.1	 3313.0	...
12650354	  510.1	  310.9	 3315.0	...
12650355	  510.0	  311.2	 3314.0	...
12650356	  510.5	  311.0	 3313.0	...
12650357	  510.6	  311.4	 3310.0	...
12650358	  510.7	  311.8	 3300.0	...
12650359	  510.7	  311.6	 3287.0	...
12650360	  511.1	  311.4	 3289.0	...
12650361	  511.5	  311.6	 3290.0	...
12650362	  512.0	  311.5	 3290.0	...
12650363	  512.1	  311.4	 3294.0	...
12650364	  512.2	  311.0	 3294.0	...
12650365	  512.9	  311.0	 3292.0	...
12650366	  513.0	  311.0	 3290.0	...
12650367	  513.0	  311.0	 3290.0	...
12650368	  513.5	  311.2	 3290.0	...
12650369	  514.0	  311.3	 3288.0	...
12650370	  514.0	  311.2	 3286.0	...
12650371	  514.1	  311.1	 3280.0	...
12650372	  514.6	  311.5	 3274.0	...
12650373	  514.5	  311.5	 3271.0	...
12650374	  514.6	  311.5	 3269.0	...
12650375	  514.6	  311.5	 3268.0	...
12650376	  514.6	  311.5	 3260.0	...
12650377	  515.1	  311.8	 3256.0	...
12650378	  515.6	  312.0	 3255.0	...
12650379	  515.5	  312.1	 3260.0	...
12650380	  515.9	  311.9	 3261.0	...
12650381	  516.0	  311.8	 3261.0	...
12650382	  516.1	  311.7	 3263.0	...
12650383	  517.2	  311.7	 3264.0	...
12650384	  517.6	  311.4	 3262.0	...
12650385	  517.6	  311.4	 3262.0	...
12650386	  517.7	  311.0	 3263.0	...
12650387	  517.7	  311.0	 3266.0	...
12650388	  517.7	  311.0	 3265.0	...
12650389	  518.1	  310.9	 3265.0	...
12650390	  518.3	  311.0	 3266.0	...
12650391	  518.4	  310.7	 3264.0	...
12650392	  518.7	  311.1	 3263.0	...
12650393	  519.0	  311.1	 3261.0	...
12650394	  520.0	  311.6	 3259.0	...
12650395	  520.2	  311.8	 3244.0	...
12650396	  520.4	  311.9	 3245.0	...
12650397	  520.7	  311.9	 3239.0	...
12650398	  520.6	  311.8	 3241.0	...
12650399	  521.2	  311.6	 3242.0	...
12650400	  521.7	  311.5	 3243.0	...
12650401	  521.9	  311.3	 3244.0	...
12650402	  522.1	  310.9	 3244.0	...
12650403	  522.4	  310.9	 3244.0	...
12650404	  522.4	  311.0	 3240.0	...
12650405	  522.4	  311.2	 3236.0	...
12650406	  522.4	  311.2	 3238.0	...
12650407	  522.7	  311.3	 3230.0	...
12650408	  523.0	  311.0	 3229.0	...
12650409	  523.7	  310.6	 3227.0	...
12650410	  524.1	  310.7	 3231.0	...
12650411	  524.2	  310.7	 3227.0	...
12650412	  523.9	  310.8	 3224.0	...
12650413	  524.5	  310.7	 3225.0	...
12650414	  524.6	  310.9	 3227.0	...
12650415	  524.8	  311.2	 3228.0	...
12650416	  525.2	  311.2	 3225.0	...
12650417	  525.6	  311.2	 3221.0	...
12650418	  525.7	  311.3	 3222.0	...
12650419	  525.8	  311.5	 3222.0	...
12650420	  525.9	  311.3	 3221.0	...
12650421	  526.0	  311.1	 3222.0	...
12650422	  526.2	  310.9	 3219.0	...
12650423	  526.4	  311.7	 3216.0	...
12650424	  527.3	  311.4	 3216.0	...
12650425	  527.7	  311.5	 3217.0	...
12650426	  528.1	  311.4	 3218.0	...
12650427	  528.3	  311.4	 3214.0	...
12650428	  529.1	  311.9	 3210.0	...
12650429	  529.2	  312.0	 3202.0	...
12650430	  529.1	  312.1	 3203.0	...
12650431	  529.3	  312.2	 3200.0	...
12650432	  529.2	  312.4	 3203.0	...
12650433	  529.2	  312.8	 3204.0	...
12650434	  529.2	  312.8	 3205.0	...
12650435	  529.2	  312.9	 3204.0	...
12650436	  529.6	  312.5	 3207.0	...
12650437	  530.0	  312.6	 3207.0	...
12650438	  530.3	  312.7	 3207.0	...
12650439	  530.6	  312.6	 3209.0	...
12650440	  530.7	  312.6	 3207.0	...
12650441	  530.8	  312.6	 3207.0	...
12650442	  530.8	  312.3	 3207.0	...
12650443	  531.4	  312.2	 3209.0	...
12650444	  531.7	  312.1	 3207.0	...
12650445	  531.5	  312.1	 3205.0	...
12650446	  531.5	  312.5	 3204.0	...
12650447	  531.6	  312.5	 3204.0	...
12650448	  531.9	  312.9	 3204.0	...
12650449	  532.9	  313.4	 3194.0	...
12650450	  533.0	  313.6	 3190.0	...
12650451	  532.9	  313.6	 3187.0	...
12650452	  533.4	  313.6	 3175.0	...
12650453	  533.8	  313.3	 3180.0	...
12650454	  533.8	  313.2	 3176.0	...
12650455	  534.4	  313.2	 3175.0	...
12650456	  535.0	  313.0	 3175.0	...
12650457	  535.0	  313.3	 3174.0	...
12650458	  535.1	  313.4	 3172.0	...
12650459	  535.1	  313.3	 3174.0	...
12650460	  535.1	  313.3	 3176.0	...
12650461	  535.0	  313.4	 3173.0	...
12650462	  535.3	  313.3	 3176.0	...
12650463	  535.2	  313.6	 3177.0	...
12650464	  535.3	  314.0	 3176.0	...
12650465	  535.4	  314.0	 3175.0	...
12650466	  535.8	  313.9	 3168.0	...
12650467	  536.5	  313.9	 3168.0	...
12650468	  537.2	  313.9	 3168.0	...
12650469	  537.6	  313.7	 3167.0	...
12650470	  537.6	  313.5	 3165.0	...
12650471	  537.6	  313.1	 3162.0	...
12650472	  538.0	  313.1	 3162.0	...
12650473	  538.3	  313.1	 3162.0	...
12650474	  538.9	  313.1	 3155.0	...
12650475	  539.1	  313.2	 3157.0	...
12650476	  539.3	  313.2	 3159.0	...
12650477	  539.5	  313.2	 3152.0	...
12650478	  539.7	  313.1	 3150.0	...
12650479	  540.1	  313.4	 3147.0	...
12650480	  540.2	  313.3	 3145.0	...
12650481	  540.2	  313.2	 3145.0	...
12650482	  541.1	  313.2	 3146.0	...
12650483	  541.4	  313.2	 3147.0	...
12650484	  541.4	  313.2	 3146.0	...
12650485	  541.5	  313.4	 3145.0	...
12650486	  541.5	  313.3	 3143.0	...
12650487	  541.5	  313.3	 3142.0	...
12650488	  541.4	  313.4	 3144.0	...
12650489	  541.4	  313.7	 3147.0	...
12650490	  540.6	  313.9	 3145.0	...
12650491	  540.4	  313.5	 3144.0	...
12650492	  540.3	  314.1	 3138.0	...
12650493	  540.8	  314.3	 3129.0	...
12650494	  541.2	  314.5	 3125.0	...
12650495	  541.5	  314.7	 3127.0	...
12650496	  541.8	  314.6	 3128.0	...
12650497	  542.4	  314.6	 3130.0	...
12650498	  543.1	  314.8	 3129.0	...
12650499	  543.2	  314.9	 3129.0	...
12650500	  543.2	  314.9	 3126.0	...
12650501	  543.3	  314.8	 3128.0	...
12650502	  543.4	  314.9	 3127.0	...
12650503	  543.8	  314.9	 3130.0	...
12650504	  543.5	  314.8	 3128.0	...
12650505	  543.9	  314.9	 3128.0	...
12650506	  543.8	  314.8	 3124.0	...
12650507	  544.2	  315.0	 3125.0	...
12650508	  544.6	  315.2	 3127.0	...
12650509	  544.8	  314.8	 3127.0	...
12650510	  545.0	  314.4	 3123.0	...
12650511	  545.7	  314.5	 3123.0	...
12650512	  545.9	  314.5	 3123.0	...
12650513	  546.1	  314.2	 3119.0	...
12650514	  546.6	  314.3	 3116.0	...
12650515	  546.7	  314.0	 3108.0	...
12650516	  546.8	  314.2	 3107.0	...
12650517	  547.4	  313.9	 3106.0	...
12650518	  547.4	  314.0	 3104.0	...
12650519	  547.4	  314.1	 3101.0	...
12650520	  547.8	  314.2	 3103.0	...
12650521	  547.8	  314.2	 3102.0	...
12650522	  548.1	  314.6	 3102.0	...
12650523	  548.3	  313.6	 3099.0	...
12650524	  549.7	  313.4	 3096.0	...
12650525	  549.3	  313.4	 3101.0	...
12650526	  549.6	  313.3	 3106.0	...
12650527	  549.9	  313.4	 3097.0	...
12650528	  550.0	  313.5	 3095.0	...
12650529	  550.1	  313.3	 3096.0	...
12650530	  550.2	  313.7	 3097.0	...
12650531	  550.4	  314.1	 3089.0	...
12650532	  550.7	  313.8	 3094.0	...
12650533	  551.0	  313.6	 3093.0	...
12650534	  551.1	  313.7	 3097.0	...
12650535	  551.2	  313.9	 3095.0	...
12650536	  551.2	  314.6	 3095.0	...
12650537	  551.4	  315.6	 3095.0	...
12650538	  551.4	  315.2	 3097.0	...
12650539	  551.6	  314.8	 3098.0	...
12650540	  551.8	  314.8	 3098.0	...
12650541	  552.0	  314.8	 3098.0	...
12650542	  552.2	  315.2	 3097.0	...
12650543	  552.4	  315.4	 3096.0	...
12650544	  552.5	  315.2	 3092.0	...
12650545	  552.7	  315.3	 3087.0	...
12650546	  552.9	  315.5	 3084.0	...
12650547	  553.8	  315.2	 3081.0	...
12650548	  554.2	  315.3	 3077.0	...
12650549	  554.7	  315.3	 3079.0	...
12650550	  554.6	  315.4	 3077.0	...
12650551	  554.9	  315.0	 3075.0	...
12650552	  554.8	  315.4	 3075.0	...
12650553	  555.2	  315.5	 3075.0	...
12650554	  555.7	  315.6	 3068.0	...
12650555	  555.6	  315.6	 3067.0	...
12650556	  555.5	  315.6	 3067.0	...
12650557	  555.7	  316.1	 3065.0	...
12650558	  555.8	  316.6	 3066.0	...
12650559	  555.9	  316.3	 3064.0	...
12650560	  556.2	  315.9	 3070.0	...
12650561	  556.5	  316.1	 3067.0	...
12650562	  557.5	  315.8	 3064.0	...
12650563	  558.5	  315.7	 3060.0	...
12650564	  558.5	  315.6	 3058.0	...
12650565	  558.5	  316.0	 3056.0	...
12650566	  558.5	  315.3	 3055.0	...
12650567	  558.4	  315.3	 3055.0	...
12650568	  558.9	  314.9	 3054.0	...
12650569	  559.3	  314.5	 3053.0	...
12650570	  559.4	  314.7	 3052.0	...
12650571	  559.4	  314.6	 3052.0	...
12650572	  559.9	  314.9	 3051.0	...
12650573	  560.2	  315.0	 3049.0	...
12650574	  560.5	  315.0	 3047.0	...
12650575	  561.0	  314.9	 3048.0	...
12650576	  561.5	  314.8	 3050.0	...
12650577	  561.4	  315.0	 3044.0	...
12650578	  561.8	  314.9	 3039.0	...
12650579	  561.9	  315.1	 3039.0	...
12650580	  562.0	  315.4	 3038.0	...
12650581	  562.4	  315.4	 3038.0	...
12650582	  562.7	  315.4	 3038.0	...
12650583	  562.7	  315.3	 3035.0	...
12650584	  562.7	  315.2	 3040.0	...
12650585	  562.9	  315.3	 3045.0	...
12650586	  563.0	  315.1	 3047.0	...
12650587	  563.2	  315.2	 3047.0	...
12650588	  563.4	  315.1	 3046.0	...
12650589	  563.4	  315.1	 3052.0	...
12650590	  563.5	  315.0	 3052.0	...
12650591	  563.5	  315.5	 3052.0	...
12650592	  563.5	  315.6	 3050.0	...
12650593	  564.6	  315.6	 3048.0	...
12650594	  564.8	  315.8	 3045.0	...
12650595	  564.9	  315.9	 3043.0	...
12650596	  564.9	  315.9	 3042.0	...
12650597	  564.8	  316.1	 3041.0	...
12650598	  565.0	  316.0	 3040.0	...
12650599	  564.9	  316.1	 3036.0	...
12650600	  565.1	  315.7	 3037.0	...
12650601	  565.2	  315.8	 3031.0	...
12650602	  565.7	  315.5	 3029.0	...
12650603	  566.2	  315.5	 3027.0	...
12650604	  566.5	  315.4	 3025.0	...
12650605	  566.8	  315.5	 3025.0	...
12650606	  566.5	  315.5	 3025.0	...
12650607	  566.6	  315.6	 3025.0	...
12650608	  566.4	  315.6	 3024.0	...
12650609	  566.6	  316.1	 3024.0	...
12650610	  566.7	  316.4	 3022.0	...
12650611	  566.7	  316.4	 3021.0	...
12650612	  566.7	  316.4	 3021.0	...
12650613	  566.8	  316.4	 3024.0	...
12650614	  566.8	  316.3	 3023.0	...
12650615	  567.8	  315.7	 3023.0	...
12650616	  568.4	  315.7	 3018.0	...
12650617	  568.9	  315.6	 3017.0	...
12650618	  569.6	  315.3	 3017.0	...
12650619	  569.8	  314.9	 3017.0	...
12650620	  570.1	  314.9	 3016.0	...
12650621	  570.4	  314.7	 3015.0	...
12650622	  570.5	  314.7	 3010.0	...
12650623	  570.5	  314.6	 3005.0	...
12650624	  570.5	  314.9	 3001.0	...
12650625	  571.0	  315.0	 3000.0	...
12650626	  571.4	  315.1	 3000.0	...
12650627	  572.3	  314.6	 2996.0	...
12650628	  572.3	  314.6	 2993.0	...
12650629	  572.3	  314.7	 2991.0	...
12650630	  572.6	  314.4	 2991.0	...
12650631	  572.9	  314.3	 2992.0	...
12650632	  573.1	  314.4	 2990.0	...
12650633	  573.1	  314.4	 2988.0	...
12650634	  573.1	  314.6	 2987.0	...
12650635	  573.5	  314.7	 2985.0	...
12650636	  573.6	  315.1	 2983.0	...
12650637	  573.7	  315.2	 2983.0	...
12650638	  574.3	  315.3	 2984.0	...
12650639	  574.4	  315.3	 2988.0	...
12650640	  574.4	  315.2	 2984.0	...
12650641	  574.7	  315.4	 2985.0	...
12650642	  574.8	  315.1	 2986.0	...
12650643	  574.9	  315.4	 2982.0	...
12650644	  575.0	  315.3	 2983.0	...
12650645	  576.1	  315.3	 2984.0	...
12650646	  576.1	  314.9	 2984.0	...
12650647	  576.1	  315.4	 2978.0	...
12650648	  576.4	  315.4	 2977.0	...
12650649	  576.7	  315.4	 2977.0	...
12650650	  576.8	  315.4	 2977.0	...
12650651	  576.9	  315.6	 2975.0	...
12650652	  577.0	  315.5	 2976.0	...
12650653	  577.2	  315.3	 2970.0	...
12650654	  577.4	  315.5	 2970.0	...
12650655	  577.7	  315.3	 2969.0	...
12650656	  577.9	  315.2	 2968.0	...
12650657	  577.9	  315.2	 2966.0	...
12650658	  577.9	  315.2	 2965.0	...
12650659	  577.7	  315.3	 2971.0	...
12650660	  577.5	  315.5	 2970.0	...
12650661	  577.9	  315.8	 2968.0	...
12650662	  578.3	  315.8	 2970.0	...
12650663	  578.3	  315.8	 2972.0	...
12650664	  578.3	  316.4	 2974.0	...
12650665	  578.2	  316.5	 2972.0	...
12650666	  578.3	  316.3	 2969.0	...
12650667	  578.4	  316.6	 2969.0	...
12650668	  578.7	  316.5	 2968.0	...
12650669	  579.6	  316.8	 2961.0	...
12650670	  579.5	  317.0	 2965.0	...
12650671	  579.7	  317.3	 2968.0	...
12650672	  579.9	  317.3	 2968.0	...
12650673	  580.0	  317.4	 2967.0	...
12650674	  580.2	  317.4	 2965.0	...
12650675	  581.0	  317.4	 2957.0	...
12650676	  581.8	  317.3	 2953.0	...
12650677	  581.9	  317.2	 2953.0	...
12650678	  582.1	  317.2	 2953.0	...
12650679	  582.5	  317.2	 2952.0	...
12650680	  582.6	  317.2	 2951.0	...
12650681	  582.7	  316.6	 2950.0	...
12650682	  583.2	  316.4	 2951.0	...
12650683	  583.0	  316.4	 2950.0	...
12650684	  582.9	  316.5	 2953.0	...
12650685	  583.2	  316.5	 2953.0	...
12650686	  583.3	  316.5	 2953.0	...
12650687	  583.4	  316.7	 2953.0	...
12650688	  583.2	  316.7	 2949.0	...
12650689	  583.4	  316.7	 2949.0	...
12650690	  583.6	  317.3	 2949.0	...
12650691	  584.2	  317.2	 2942.0	...
12650692	  584.2	  317.2	 2941.0	...
12650693	  585.7	  317.1	 2941.0	...
12650694	  585.3	  317.4	 2940.0	...
12650695	  585.3	  317.4	 2940.0	...
12650696	  584.9	  317.5	 2940.0	...
12650697	  584.5	  317.4	 2944.0	...
12650698	  584.4	  317.7	 2945.0	...
12650699	  584.5	  318.0	 2943.0	...
12650700	  584.5	  318.0	 2942.0	...
12650701	  584.4	  318.1	 2938.0	...
12650702	  584.3	  318.1	 2941.0	...
12650703	  585.0	  318.0	 2941.0	...
12650704	  585.0	  318.2	 2941.0	...
12650705	  585.0	  318.1	 2939.0	...
12650706	  585.0	  318.4	 2939.0	...
12650707	  585.4	  318.7	 2934.0	...
12650708	  585.5	  318.5	 2937.0	...
12650709	  585.6	  318.5	 2940.0	...
12650710	  585.9	  318.6	 2934.0	...
12650711	  586.2	  318.5	 2932.0	...
12650712	  586.6	  318.9	 2930.0	...
12650713	  586.8	  318.7	 2930.0	...
12650714	  586.8	  318.6	 2926.0	...
12650715	  586.5	  318.7	 2923.0	...
12650716	  586.2	  318.5	 2919.0	...
12650717	  586.1	  318.2	 2915.0	...
EFIX R   12649323	12650717	1395	  441.0	  308.1	   3276
SSACC R  12650718
12650718	  585.8	  318.2	 2913.0	...
12650719	  585.2	  318.2	 2913.0	...
12650720	  584.1	  316.2	 2914.0	...
12650721	  583.0	  315.7	 2915.0	...
12650722	  581.8	  314.1	 2913.0	...
12650723	  580.6	  313.0	 2915.0	...
12650724	  579.3	  309.9	 2914.0	...
12650725	  578.4	  309.1	 2915.0	...
12650726	  577.4	  307.6	 2910.0	...
12650727	  576.2	  306.0	 2905.0	...
12650728	  576.0	  304.7	 2904.0	...
12650729	  575.9	  304.1	 2902.0	...
12650730	  576.3	  303.4	 2901.0	...
12650731	  576.4	  303.6	 2906.0	...
12650732	  576.5	  303.5	 2908.0	...
12650733	  577.7	  303.4	 2909.0	...
12650734	  579.0	  303.0	 2912.0	...
12650735	  581.2	  301.6	 2912.0	...
ESACC R  12650718	12650735	18	  585.8	  318.2	  581.2	  301.6	   0.76	     77
SFIX R   12650736
12650736	  581.8	  301.1	 2912.0	...
12650737	  582.2	  300.6	 2917.0	...
12650738	  582.6	  300.6	 2918.0	...
12650739	  583.2	  300.5	 2910.0	...
12650740	  583.0	  300.0	 2912.0	...
12650741	  583.2	  300.0	 2915.0	...
12650742	  583.4	  300.1	 2915.0	...
12650743	  583.4	  300.2	 2915.0	...
12650744	  583.5	  300.8	 2915.0	...
12650745	  583.4	  300.8	 2913.0	...
12650746	  583.6	  300.8	 2912.0	...
12650747	  583.9	  301.1	 2909.0	...
12650748	  584.1	  301.2	 2909.0	...
12650749	  584.3	  301.2	 2907.0	...
12650750	  584.9	  301.9	 2906.0	...
12650751	  585.0	  301.9	 2906.0	...
12650752	  585.0	  302.4	 2903.0	...
12650753	  585.2	  302.4	 2902.0	...
12650754	  585.2	  302.5	 2902.0	...
12650755	  585.3	  302.9	 2903.0	...
12650756	  585.4	  303.2	 2898.0	...
12650757	  585.3	  303.3	 2898.0	...
12650758	  585.6	  303.2	 2899.0	...
12650759	  585.6	  303.2	 2899.0	...
12650760	  585.6	  303.4	 2901.0	...
12650761	  585.6	  303.4	 2903.0	...
12650762	  585.4	  303.5	 2904.0	...
12650763	  585.5	  304.1	 2903.0	...
12650764	  585.4	  304.2	 2905.0	...
12650765	  585.8	  304.3	 2903.0	...
12650766	  586.0	  304.4	 2903.0	...
12650767	  586.0	  304.4	 2904.0	...
12650768	  586.1	  304.7	 2902.0	...
12650769	  586.0	  305.1	 2902.0	...
12650770	  586.4	  305.3	 2901.0	...
12650771	  586.7	  305.3	 2899.0	...
12650772	  586.6	  305.5	 2899.0	...
12650773	  587.0	  305.2	 2899.0	...
12650774	  586.6	  305.3	 2900.0	...
12650775	  586.5	  305.1	 2900.0	...
12650776	  586.6	  305.1	 2901.0	...
12650777	  586.8	  305.1	 2903.0	...
12650778	  586.9	  305.4	 2902.0	...
12650779	  587.0	  305.1	 2901.0	...
12650780	  587.3	  305.2	 2897.0	...
12650781	  587.3	  305.3	 2898.0	...
12650782	  587.4	  305.2	 2899.0	...
12650783	  587.3	  305.9	 2900.0	...
12650784	  587.5	  305.8	 2901.0	...
12650785	  587.6	  305.6	 2899.0	...
12650786	  587.5	  305.5	 2900.0	...
12650787	  587.6	  305.4	 2900.0	...
12650788	  587.7	  305.4	 2900.0	...
12650789	  587.7	  305.2	 2899.0	...
12650790	  587.7	  305.0	 2898.0	...
12650791	  588.0	  305.0	 2899.0	...
12650792	  588.2	  305.0	 2899.0	...
12650793	  588.3	  304.9	 2897.0	...
12650794	  588.4	  304.9	 2898.0	...
12650795	  588.6	  304.9	 2899.0	...
12650796	  588.8	  304.3	 2898.0	...
12650797	  589.7	  304.1	 2902.0	...
12650798	  589.7	  304.4	 2904.0	...
12650799	  589.8	  304.7	 2904.0	...
12650800	  589.8	  304.5	 2902.0	...
12650801	  589.9	  304.3	 2902.0	...
12650802	  590.2	  304.5	 2897.0	...
12650803	  590.2	  304.5	 2891.0	...
12650804	  590.3	  304.5	 2890.0	...
12650805	  590.3	  304.5	 2894.0	...
12650806	  590.5	  303.8	 2891.0	...
12650807	  590.6	  303.8	 2888.0	...
12650808	  590.7	  303.4	 2888.0	...
12650809	  591.1	  303.5	 2888.0	...
12650810	  591.1	  303.4	 2887.0	...
12650811	  591.2	  303.2	 2887.0	...
12650812	  591.6	  303.2	 2885.0	...
12650813	  592.0	  303.4	 2888.0	...
12650814	  592.8	  303.5	 2885.0	...
12650815	  593.2	  303.3	 2883.0	...
12650816	  592.9	  303.3	 2885.0	...
12650817	  592.7	  303.2	 2887.0	...
12650818	  592.7	  303.2	 2884.0	...
12650819	  592.6	  303.2	 2883.0	...
12650820	  592.6	  303.3	 2885.0	...
12650821	  592.6	  303.3	 2886.0	...
12650822	  592.6	  303.3	 2891.0	...
12650823	  592.8	  303.4	 2890.0	...
12650824	  593.0	  303.4	 2889.0	...
12650825	  592.9	  303.5	 2888.0	...
12650826	  592.8	  303.6	 2888.0	...
12650827	  593.0	  303.7	 2888.0	...
12650828	  593.2	  303.6	 2885.0	...
12650829	  593.2	  303.6	 2882.0	...
12650830	  593.4	  303.6	 2883.0	...
12650831	  593.4	  303.7	 2884.0	...
12650832	  593.6	  303.6	 2885.0	...
12650833	  593.7	  303.7	 2886.0	...
12650834	  593.8	  303.8	 2886.0	...
12650835	  593.8	  303.9	 2885.0	...
12650836	  593.8	  303.9	 2884.0	...
12650837	  593.9	  304.0	 2883.0	...
12650838	  593.8	  304.5	 2882.0	...
12650839	  593.8	  304.7	 2889.0	...
12650840	  594.2	  304.8	 2889.0	...
12650841	  594.5	  304.9	 2890.0	...
12650842	  594.5	  304.9	 2890.0	...
12650843	  594.6	  304.8	 2893.0	...
12650844	  594.7	  304.7	 2897.0	...
12650845	  594.6	  304.2	 2895.0	...
12650846	  594.7	  304.1	 2894.0	...
12650847	  594.7	  304.2	 2894.0	...
12650848	  594.8	  304.2	 2890.0	...
12650849	  594.9	  304.2	 2889.0	...
12650850	  595.3	  304.4	 2889.0	...
12650851	  595.3	  304.7	 2889.0	...
12650852	  595.3	  304.8	 2889.0	...
12650853	  595.4	  304.7	 2888.0	...
12650854	  595.5	  304.7	 2890.0	...
12650855	  595.3	  304.8	 2889.0	...
12650856	  595.6	  305.2	 2889.0	...
12650857	  595.7	  305.2	 2888.0	...
12650858	  595.8	  305.3	 2887.0	...
12650859	  596.2	  305.4	 2885.0	...
12650860	  596.4	  305.4	 2885.0	...
12650861	  596.5	  305.4	 2885.0	...
12650862	  596.7	  305.2	 2884.0	...
12650863	  597.0	  305.2	 2885.0	...
12650864	  597.1	  305.2	 2886.0	...
12650865	  597.2	  305.3	 2884.0	...
12650866	  597.5	  305.1	 2882.0	...
12650867	  597.6	  305.4	 2884.0	...
12650868	  597.6	  305.4	 2884.0	...
12650869	  597.7	  305.5	 2885.0	...
12650870	  597.8	  305.4	 2884.0	...
12650871	  597.8	  305.4	 2884.0	...
12650872	  598.0	  305.6	 2883.0	...
12650873	  598.0	  305.9	 2883.0	...
12650874	  598.0	  305.5	 2871.0	...
12650875	  598.8	  306.0	 2877.0	...
12650876	  598.8	  305.8	 2879.0	...
12650877	  598.9	  306.2	 2879.0	...
12650878	  598.9	  306.3	 2879.0	...
12650879	  599.2	  306.3	 2877.0	...
12650880	  598.9	  306.3	 2874.0	...
12650881	  599.2	  306.2	 2874.0	...
12650882	  599.2	  306.2	 2874.0	...
12650883	  599.2	  306.2	 2876.0	...
12650884	  599.3	  306.3	 2876.0	...
12650885	  599.3	  306.0	 2876.0	...
12650886	  599.2	  305.8	 2874.0	...
12650887	  599.3	  305.8	 2871.0	...
12650888	  599.3	  305.8	 2874.0	...
12650889	  599.1	  305.8	 2876.0	...
12650890	  599.2	  305.4	 2874.0	...
12650891	  599.4	  305.6	 2872.0	...
12650892	  599.6	  305.5	 2871.0	...
12650893	  599.5	  305.7	 2871.0	...
12650894	  600.2	  305.4	 2871.0	...
12650895	  600.6	  305.1	 2871.0	...
12650896	  600.9	  305.0	 2872.0	...
12650897	  600.5	  305.0	 2872.0	...
12650898	  600.1	  305.1	 2873.0	...
12650899	  600.7	  305.2	 2871.0	...
12650900	  600.9	  305.1	 2869.0	...
12650901	  601.1	  305.7	 2871.0	...
12650902	  601.2	  305.7	 2871.0	...
12650903	  601.3	  306.0	 2871.0	...
12650904	  601.3	  306.1	 2872.0	...
12650905	  601.3	  306.1	 2873.0	...
12650906	  601.6	  306.0	 2870.0	...
12650907	  601.6	  306.0	 2868.0	...
12650908	  601.6	  305.9	 2867.0	...
12650909	  601.7	  305.8	 2869.0	...
12650910	  601.9	  305.9	 2867.0	...
12650911	  601.9	  305.8	 2866.0	...
12650912	  602.0	  305.7	 2867.0	...
12650913	  602.3	  305.7	 2865.0	...
12650914	  602.4	  305.7	 2869.0	...
12650915	  602.4	  305.7	 2868.0	...
12650916	  602.6	  305.8	 2870.0	...
12650917	  602.7	  305.6	 2869.0	...
12650918	  602.8	  305.4	 2872.0	...
12650919	  603.4	  305.3	 2871.0	...
12650920	  603.2	  305.4	 2870.0	...
12650921	  603.1	  305.5	 2870.0	...
12650922	  603.2	  305.5	 2869.0	...
12650923	  603.1	  305.6	 2869.0	...
12650924	  603.3	  305.7	 2869.0	...
12650925	  603.5	  305.8	 2870.0	...
12650926	  603.5	  306.0	 2870.0	...
12650927	  603.8	  305.9	 2864.0	...
12650928	  603.7	  305.8	 2865.0	...
